,ID,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
1837,812,51,admin.,single,tertiary,no,16,yes,no,cellular,30,jan,158,1,-1,0,unknown,0
1838,4017,59,self-employed,married,tertiary,no,3800,no,yes,cellular,9,jul,70,1,-1,0,unknown,0
1839,1227,30,blue-collar,single,secondary,no,75,yes,no,unknown,16,may,123,1,-1,0,unknown,0
1840,503,19,student,single,primary,no,103,no,no,cellular,10,jul,104,2,-1,0,unknown,1
1841,992,39,blue-collar,married,primary,no,879,yes,no,unknown,26,may,102,2,-1,0,unknown,0
1842,4048,33,admin.,divorced,secondary,no,818,yes,yes,cellular,16,apr,301,3,-1,0,unknown,0
1843,2623,32,self-employed,married,primary,no,286,yes,no,cellular,6,aug,175,1,-1,0,unknown,0
1844,4228,36,blue-collar,married,secondary,no,-206,yes,no,unknown,8,may,177,2,-1,0,unknown,0
1845,2016,43,technician,married,secondary,no,7876,yes,no,cellular,11,aug,209,2,-1,0,unknown,0
1846,3505,36,technician,married,tertiary,no,491,yes,no,unknown,8,may,103,3,-1,0,unknown,0
1847,385,45,blue-collar,married,primary,no,61,no,no,cellular,17,apr,108,1,-1,0,unknown,0
1848,2391,54,management,divorced,tertiary,no,0,no,yes,cellular,10,jul,88,1,-1,0,unknown,0
1849,1948,27,technician,single,tertiary,no,3083,yes,no,unknown,29,may,244,2,-1,0,unknown,0
1850,4361,30,management,married,tertiary,no,42,no,no,cellular,25,aug,115,6,-1,0,unknown,0
1851,3928,47,blue-collar,married,secondary,no,5306,yes,no,unknown,15,may,322,1,-1,0,unknown,0
1852,2893,26,admin.,divorced,secondary,yes,-3,yes,no,unknown,13,may,181,5,-1,0,unknown,0
1853,2581,30,management,single,tertiary,no,775,yes,no,unknown,16,jun,124,2,-1,0,unknown,0
1854,606,28,blue-collar,married,secondary,no,1020,yes,no,unknown,28,may,251,1,-1,0,unknown,0
1855,2453,29,management,married,tertiary,no,581,yes,yes,cellular,14,jul,192,2,-1,0,unknown,0
1856,3217,34,technician,married,secondary,no,50,no,no,cellular,11,aug,106,3,-1,0,unknown,0
1857,40,38,management,single,tertiary,no,11971,yes,no,unknown,17,nov,609,2,101,3,failure,0
1858,2852,39,management,married,tertiary,no,562,no,no,cellular,13,sep,303,2,-1,0,unknown,0
1859,3402,32,management,single,tertiary,no,131,no,no,unknown,3,jun,267,3,-1,0,unknown,0
1860,229,35,technician,married,tertiary,no,0,yes,yes,cellular,23,sep,112,1,62,6,other,0
1861,238,57,housemaid,married,primary,no,7082,no,no,unknown,6,jun,69,3,-1,0,unknown,0
1862,4476,42,management,married,tertiary,no,603,yes,no,cellular,5,nov,298,5,-1,0,unknown,0
1863,3015,35,management,married,tertiary,no,0,no,no,cellular,11,jul,89,1,-1,0,unknown,0
1864,3781,58,management,married,primary,no,2769,yes,no,cellular,11,jul,94,2,-1,0,unknown,0
1865,288,41,management,married,tertiary,no,49,yes,no,cellular,17,jul,312,5,-1,0,unknown,0
1866,279,51,blue-collar,divorced,primary,no,37,yes,no,cellular,13,may,341,1,-1,0,unknown,0
1867,1914,30,services,single,tertiary,no,-477,no,yes,cellular,21,aug,1532,2,-1,0,unknown,1
1868,2881,42,services,married,tertiary,no,12223,yes,no,cellular,19,nov,36,1,-1,0,unknown,0
1869,1911,26,blue-collar,married,secondary,no,115,yes,no,unknown,4,jul,46,3,-1,0,unknown,0
1870,3168,59,admin.,married,secondary,no,2381,no,no,cellular,30,apr,173,2,-1,0,unknown,0
1871,604,42,blue-collar,married,primary,no,0,yes,no,cellular,17,jul,71,1,-1,0,unknown,0
1872,4106,33,technician,single,secondary,no,647,yes,yes,cellular,4,feb,124,1,273,1,other,0
1873,2692,34,management,married,tertiary,no,1310,no,no,telephone,30,jan,521,3,158,7,other,0
1874,4229,62,self-employed,divorced,tertiary,no,6,yes,no,cellular,13,oct,216,1,183,4,success,1
1875,3561,51,technician,married,tertiary,no,1315,no,no,telephone,5,jun,303,2,-1,0,unknown,0
1876,3360,79,retired,married,primary,no,429,no,no,telephone,8,jul,1006,2,-1,0,unknown,1
1877,4462,55,self-employed,married,secondary,no,2678,no,yes,cellular,18,aug,151,12,-1,0,unknown,0
1878,2758,57,admin.,married,tertiary,no,46,no,no,cellular,7,aug,238,2,-1,0,unknown,0
1879,3264,36,management,single,tertiary,no,613,no,no,cellular,7,aug,86,2,-1,0,unknown,0
1880,3359,25,unemployed,single,secondary,no,34,no,yes,unknown,4,jul,316,1,-1,0,unknown,0
1881,327,35,entrepreneur,single,tertiary,no,145,yes,no,cellular,18,jul,799,2,-1,0,unknown,1
1882,625,36,technician,married,secondary,no,146,yes,yes,unknown,15,may,284,2,-1,0,unknown,0
1883,2959,47,services,single,secondary,no,33,yes,no,cellular,5,may,298,1,-1,0,unknown,0
1884,2057,51,technician,married,secondary,no,18,no,yes,cellular,25,jul,363,6,-1,0,unknown,0
1885,3524,45,services,married,secondary,no,0,no,yes,cellular,8,jul,47,7,-1,0,unknown,0
1886,3170,39,blue-collar,married,secondary,no,285,yes,yes,unknown,6,may,209,1,-1,0,unknown,0
1887,1012,48,blue-collar,married,secondary,no,841,yes,no,unknown,19,may,215,1,-1,0,unknown,0
1888,117,22,admin.,single,secondary,no,4111,no,yes,cellular,19,aug,65,1,-1,0,unknown,0
1889,155,35,technician,divorced,secondary,no,308,no,no,cellular,22,aug,77,2,-1,0,unknown,0
1890,3299,38,management,single,tertiary,no,427,yes,no,cellular,6,may,17,3,169,2,failure,0
1891,2468,28,admin.,single,secondary,no,1323,yes,no,unknown,3,jun,361,1,-1,0,unknown,0
1892,1434,34,admin.,single,secondary,no,846,yes,no,cellular,17,apr,758,2,-1,0,unknown,0
1893,2872,42,retired,single,tertiary,no,308,no,no,cellular,30,jan,114,2,-1,0,unknown,0
1894,3456,35,self-employed,married,secondary,no,670,no,no,cellular,9,jul,378,1,-1,0,unknown,0
1895,4289,56,admin.,married,secondary,no,1504,yes,no,unknown,29,may,66,2,-1,0,unknown,0
1896,1908,44,technician,single,secondary,no,-27,yes,yes,unknown,14,may,100,3,-1,0,unknown,0
1897,4314,31,technician,single,secondary,no,1626,no,no,cellular,7,may,356,2,286,3,failure,0
1898,565,40,technician,married,secondary,no,56,yes,yes,cellular,29,jan,194,1,247,1,failure,0
1899,4000,53,admin.,divorced,secondary,no,26,yes,no,cellular,7,may,56,1,359,1,failure,0
1900,2405,40,technician,married,secondary,no,0,yes,yes,cellular,26,jul,105,2,172,1,failure,0
1901,4032,58,retired,married,secondary,no,14412,no,no,cellular,18,nov,297,1,-1,0,unknown,0
1902,988,42,management,single,tertiary,no,525,no,no,cellular,13,aug,127,2,-1,0,unknown,0
1903,1269,27,technician,single,secondary,no,158,no,no,unknown,1,jul,650,2,-1,0,unknown,1
1904,2635,30,technician,married,secondary,no,616,yes,no,cellular,6,may,19,1,-1,0,unknown,0
1905,3738,35,blue-collar,married,primary,no,422,yes,no,cellular,14,may,73,1,-1,0,unknown,0
1906,382,59,retired,married,tertiary,no,9676,no,no,telephone,27,mar,234,2,-1,0,unknown,1
1907,3241,48,technician,married,secondary,no,5,no,no,unknown,9,jun,65,6,-1,0,unknown,0
1908,1998,53,services,married,secondary,no,1378,yes,no,cellular,18,jul,91,2,-1,0,unknown,0
1909,2065,38,unemployed,single,tertiary,no,0,no,no,cellular,6,feb,39,2,-1,0,unknown,0
1910,1988,56,admin.,divorced,secondary,no,985,no,yes,cellular,18,aug,150,2,-1,0,unknown,0
1911,48,32,entrepreneur,single,primary,yes,-849,yes,yes,cellular,4,feb,204,1,-1,0,unknown,0
1912,190,49,blue-collar,married,primary,no,0,yes,yes,telephone,23,jul,97,6,-1,0,unknown,0
1913,1464,31,blue-collar,married,secondary,no,1766,no,yes,cellular,5,jun,166,2,-1,0,unknown,1
1914,1965,40,management,single,tertiary,no,0,no,no,cellular,26,aug,58,7,-1,0,unknown,0
1915,1741,41,management,married,tertiary,no,51,no,no,cellular,25,aug,140,8,-1,0,unknown,0
1916,4013,39,technician,married,unknown,no,839,no,no,unknown,30,may,825,2,-1,0,unknown,0
1917,2100,35,management,single,tertiary,no,633,yes,no,cellular,17,apr,128,3,-1,0,unknown,0
1918,2493,31,technician,single,secondary,no,40,no,no,cellular,7,aug,123,2,-1,0,unknown,0
1919,3635,32,management,married,tertiary,no,553,yes,no,cellular,22,jul,72,1,-1,0,unknown,0
1920,2755,49,services,married,secondary,no,1114,no,no,cellular,17,nov,283,1,-1,0,unknown,0
1921,1609,33,management,single,secondary,no,8004,no,no,cellular,19,nov,414,3,-1,0,unknown,0
1922,3442,48,unemployed,married,primary,no,5462,no,no,unknown,6,jun,29,4,-1,0,unknown,0
1923,3027,40,management,married,tertiary,no,0,no,no,cellular,10,nov,147,1,96,8,success,1
1924,1452,55,technician,married,secondary,no,955,yes,no,cellular,29,jan,104,1,-1,0,unknown,0
1925,1089,52,services,married,primary,no,14,no,yes,cellular,28,jul,55,5,-1,0,unknown,0
1926,844,40,services,single,secondary,no,65,yes,no,cellular,15,may,15,3,-1,0,unknown,0
1927,3796,66,retired,married,primary,no,206,no,no,cellular,9,feb,479,1,-1,0,unknown,1
1928,692,33,blue-collar,single,primary,no,599,yes,no,unknown,21,may,29,1,-1,0,unknown,0
1929,3325,28,blue-collar,single,secondary,no,416,yes,no,unknown,13,may,452,2,-1,0,unknown,0
1930,1823,35,technician,divorced,secondary,no,473,yes,yes,unknown,26,may,434,4,-1,0,unknown,0
1931,1624,58,technician,married,secondary,no,116,no,no,unknown,16,jun,580,3,-1,0,unknown,0
1932,3522,54,technician,married,secondary,no,89,yes,no,cellular,10,jul,140,3,-1,0,unknown,0
1933,3568,39,admin.,divorced,secondary,no,1022,yes,no,unknown,20,jun,20,3,-1,0,unknown,0
1934,473,61,admin.,married,secondary,no,4608,no,no,cellular,12,mar,212,1,-1,0,unknown,1
1935,2900,32,management,single,tertiary,no,697,no,no,cellular,7,aug,119,1,99,3,failure,0
1936,4237,33,technician,single,secondary,no,2085,no,no,cellular,9,feb,501,2,-1,0,unknown,1
1937,3470,34,technician,single,secondary,no,0,yes,yes,unknown,16,may,214,1,-1,0,unknown,0
1938,1718,37,blue-collar,married,primary,no,704,no,no,unknown,18,jun,165,7,-1,0,unknown,0
1939,980,43,management,divorced,tertiary,no,388,yes,no,unknown,8,may,2087,2,-1,0,unknown,1
1940,2030,47,management,married,unknown,no,150,no,no,unknown,9,jun,52,1,-1,0,unknown,0
1941,1365,34,blue-collar,married,primary,no,-319,yes,yes,cellular,9,jul,134,4,-1,0,unknown,0
1942,268,38,admin.,single,secondary,no,902,yes,no,telephone,31,jul,58,13,-1,0,unknown,0
1943,2447,46,blue-collar,married,primary,no,665,no,no,cellular,30,jan,89,4,235,2,failure,0
1944,3285,36,management,married,tertiary,no,1477,no,no,cellular,7,aug,71,2,-1,0,unknown,0
1945,3157,75,blue-collar,married,secondary,no,6053,no,no,cellular,11,feb,865,2,190,1,failure,0
1946,860,58,blue-collar,married,primary,no,309,no,no,cellular,19,aug,156,2,-1,0,unknown,0
1947,1932,32,management,married,secondary,no,350,yes,no,unknown,28,may,110,2,-1,0,unknown,0
1948,705,35,self-employed,divorced,tertiary,no,1354,yes,no,unknown,23,may,736,2,-1,0,unknown,1
1949,1475,57,management,married,tertiary,no,1172,no,no,unknown,18,jun,26,1,-1,0,unknown,0
1950,617,31,management,single,secondary,no,36,no,no,cellular,27,aug,105,2,-1,0,unknown,0
1951,4392,50,unemployed,married,secondary,no,3357,no,no,cellular,9,jun,239,4,-1,0,unknown,1
1952,125,34,self-employed,single,tertiary,no,462,no,no,cellular,21,aug,1877,3,-1,0,unknown,1
1953,3590,41,unemployed,married,tertiary,no,1666,no,no,unknown,9,jun,291,3,-1,0,unknown,0
1954,2387,57,blue-collar,married,primary,no,23,yes,no,telephone,31,jul,25,8,-1,0,unknown,0
1955,4157,55,retired,married,secondary,no,159,no,no,cellular,28,aug,159,1,-1,0,unknown,0
1956,605,31,admin.,married,secondary,no,88,yes,yes,cellular,8,aug,189,2,-1,0,unknown,0
1957,3683,42,blue-collar,married,secondary,no,179,yes,no,cellular,17,nov,96,1,-1,0,unknown,0
1958,2091,54,services,married,secondary,no,-22,no,yes,cellular,9,jul,85,1,-1,0,unknown,0
1959,809,34,management,married,tertiary,no,703,yes,no,cellular,14,apr,342,1,-1,0,unknown,1
1960,1071,38,blue-collar,married,secondary,no,0,yes,no,cellular,13,may,57,5,349,1,other,0
1961,3270,35,blue-collar,married,secondary,no,262,no,no,cellular,2,jul,96,2,109,4,success,0
1962,2857,25,services,single,secondary,no,368,no,no,telephone,25,jul,168,1,-1,0,unknown,0
1963,1597,34,self-employed,single,tertiary,no,876,yes,no,cellular,17,nov,145,2,-1,0,unknown,0
1964,743,55,retired,married,primary,no,3334,no,no,cellular,14,aug,632,4,-1,0,unknown,1
1965,1272,35,technician,divorced,secondary,no,0,no,no,cellular,25,aug,124,4,-1,0,unknown,0
1966,3363,33,blue-collar,married,secondary,no,467,yes,no,unknown,21,may,494,2,-1,0,unknown,0
1967,87,35,blue-collar,single,primary,no,293,yes,no,unknown,30,may,521,2,-1,0,unknown,0
1968,2688,27,services,married,secondary,no,-1202,yes,no,unknown,4,jun,749,2,-1,0,unknown,0
1969,1206,61,management,married,tertiary,no,6016,no,no,cellular,2,feb,670,3,-1,0,unknown,1
1970,3455,33,technician,divorced,secondary,yes,-305,no,yes,unknown,9,may,109,1,-1,0,unknown,0
1971,1267,36,unemployed,married,secondary,no,-129,yes,no,cellular,29,jul,121,3,-1,0,unknown,0
1972,2530,33,management,single,tertiary,no,0,no,no,cellular,19,aug,53,4,-1,0,unknown,0
1973,395,41,technician,married,secondary,no,288,yes,no,unknown,15,may,221,4,-1,0,unknown,0
1974,1444,57,technician,divorced,primary,no,13,yes,no,cellular,8,may,323,2,368,2,failure,0
1975,3403,43,management,married,tertiary,no,348,no,yes,cellular,15,jul,88,3,-1,0,unknown,0
1976,1812,49,services,divorced,secondary,no,3250,no,no,unknown,16,jun,32,3,-1,0,unknown,0
1977,409,54,admin.,married,secondary,no,0,no,no,cellular,28,jan,161,1,98,2,failure,1
1978,3598,43,admin.,married,secondary,no,3215,yes,no,cellular,21,jul,228,3,-1,0,unknown,0
1979,1797,31,technician,single,secondary,no,125,no,no,cellular,22,aug,78,2,-1,0,unknown,0
1980,3436,35,blue-collar,married,secondary,no,444,yes,no,cellular,15,apr,244,3,-1,0,unknown,0
1981,1492,34,technician,married,tertiary,no,5060,yes,no,cellular,21,aug,12,21,-1,0,unknown,0
1982,363,49,blue-collar,married,secondary,no,2039,yes,no,cellular,18,nov,283,2,-1,0,unknown,0
1983,1258,48,blue-collar,married,secondary,no,741,yes,no,cellular,16,apr,227,1,-1,0,unknown,0
1984,376,40,management,married,primary,no,733,yes,no,unknown,6,jun,94,7,-1,0,unknown,0
1985,2286,30,technician,single,secondary,no,790,no,no,cellular,20,aug,696,3,-1,0,unknown,0
1986,3501,30,management,married,tertiary,no,151,no,no,cellular,19,aug,82,4,-1,0,unknown,0
1987,1168,33,management,married,tertiary,no,273,yes,no,unknown,16,may,803,1,-1,0,unknown,1
1988,3009,57,blue-collar,married,primary,no,93,yes,no,telephone,17,apr,137,1,-1,0,unknown,0
1989,1239,28,blue-collar,single,secondary,no,4229,yes,yes,cellular,5,may,205,2,-1,0,unknown,0
1990,349,47,self-employed,married,tertiary,no,2303,yes,no,cellular,6,may,323,2,364,1,failure,0
1991,3793,49,housemaid,married,primary,no,249,yes,no,cellular,21,nov,450,1,-1,0,unknown,0
1992,2269,27,services,single,secondary,no,0,yes,no,unknown,7,may,388,7,-1,0,unknown,0
1993,4504,42,blue-collar,single,secondary,no,1080,yes,yes,cellular,13,may,951,3,370,4,failure,1
1994,1486,40,technician,married,secondary,no,782,yes,no,unknown,14,may,224,2,-1,0,unknown,0
1995,1050,36,blue-collar,married,secondary,no,0,no,no,unknown,20,jun,332,3,-1,0,unknown,0
1996,3654,30,management,single,tertiary,no,2,no,no,cellular,16,jun,102,1,85,1,failure,0
1997,3054,30,services,single,secondary,no,334,no,no,cellular,29,jan,389,2,-1,0,unknown,0
1998,3838,47,blue-collar,married,secondary,yes,-614,yes,no,unknown,26,may,118,2,-1,0,unknown,0
1999,1457,33,management,married,tertiary,no,3696,no,no,cellular,19,nov,305,1,182,3,failure,0
2000,85,51,blue-collar,married,primary,no,1466,yes,no,unknown,7,may,406,2,-1,0,unknown,0
2001,67,29,technician,married,secondary,no,444,yes,no,cellular,21,jul,130,4,-1,0,unknown,0
2002,1601,32,blue-collar,married,primary,no,329,yes,no,cellular,3,feb,321,1,-1,0,unknown,0
2003,1252,38,entrepreneur,married,secondary,no,868,no,no,cellular,20,nov,452,2,-1,0,unknown,0
2004,4375,29,services,divorced,secondary,no,92,yes,no,cellular,7,may,240,1,-1,0,unknown,0
2005,2165,35,technician,married,secondary,no,1707,yes,no,unknown,2,jun,426,3,-1,0,unknown,0
2006,3211,37,technician,married,secondary,no,2707,yes,no,telephone,16,jul,109,1,-1,0,unknown,0
2007,2178,30,technician,married,secondary,no,371,no,no,cellular,7,aug,124,2,-1,0,unknown,0
2008,1619,33,blue-collar,married,secondary,no,249,yes,no,cellular,31,jul,61,4,-1,0,unknown,0
2009,3231,29,admin.,married,secondary,no,22171,yes,no,cellular,18,may,44,1,355,3,failure,0
2010,3569,50,management,married,tertiary,no,78,yes,no,cellular,14,jan,218,3,161,9,other,0
2011,3090,58,management,married,tertiary,no,2764,no,no,cellular,17,nov,235,1,-1,0,unknown,0
2012,1578,40,management,married,tertiary,no,1041,yes,no,unknown,12,jun,73,1,-1,0,unknown,0
2013,3713,32,blue-collar,married,secondary,no,119,no,no,cellular,4,may,20,5,-1,0,unknown,0
2014,3412,45,admin.,married,secondary,no,72,yes,yes,cellular,15,may,262,2,352,2,failure,0
2015,602,50,blue-collar,married,primary,no,12519,yes,no,cellular,17,apr,146,2,147,4,success,0
2016,1316,30,management,married,tertiary,no,3134,yes,no,cellular,17,jul,124,1,-1,0,unknown,0
2017,2733,54,technician,divorced,secondary,no,1114,yes,no,cellular,30,jan,81,1,-1,0,unknown,0
2018,2497,42,blue-collar,married,primary,no,505,yes,no,unknown,14,may,521,2,-1,0,unknown,0
2019,3950,27,blue-collar,single,secondary,no,14,no,no,unknown,14,may,72,2,-1,0,unknown,0
2020,57,33,self-employed,single,tertiary,no,2155,no,no,cellular,17,nov,295,1,-1,0,unknown,0
2021,1635,33,blue-collar,married,secondary,no,687,yes,no,cellular,14,may,72,2,370,1,failure,0
2022,2495,38,self-employed,single,tertiary,no,917,yes,no,unknown,23,may,260,1,-1,0,unknown,0
2023,50,45,blue-collar,divorced,primary,no,844,no,no,unknown,5,jun,1018,3,-1,0,unknown,1
2024,1785,32,blue-collar,married,secondary,no,300,no,no,cellular,6,feb,166,2,-1,0,unknown,0
2025,1567,51,management,married,tertiary,no,2934,yes,no,cellular,18,nov,727,4,-1,0,unknown,0
2026,4245,41,management,married,tertiary,no,6563,no,no,cellular,27,aug,136,8,-1,0,unknown,0
2027,2249,49,unemployed,divorced,tertiary,no,780,no,no,cellular,8,nov,148,1,871,2,failure,0
2028,4431,37,blue-collar,married,primary,no,190,yes,yes,unknown,8,may,194,1,-1,0,unknown,0
2029,3611,28,technician,single,secondary,no,389,yes,no,cellular,11,may,15,7,-1,0,unknown,0
2030,491,33,services,divorced,secondary,no,991,yes,no,unknown,27,may,148,1,-1,0,unknown,0
2031,922,67,blue-collar,married,secondary,no,16353,no,no,cellular,27,oct,223,2,-1,0,unknown,0
2032,201,48,technician,married,secondary,no,1526,no,no,cellular,6,aug,273,2,-1,0,unknown,0
2033,1200,58,self-employed,married,secondary,no,1407,yes,no,unknown,30,may,58,1,-1,0,unknown,0
2034,2245,45,technician,married,secondary,no,115,yes,no,cellular,6,may,108,1,-1,0,unknown,0
2035,1086,50,self-employed,married,secondary,no,3025,no,yes,cellular,6,aug,168,3,-1,0,unknown,0
2036,1869,44,management,married,tertiary,no,773,no,yes,cellular,9,jul,618,1,-1,0,unknown,0
2037,2918,29,admin.,single,tertiary,no,14,no,no,cellular,29,sep,87,1,120,1,failure,0
2038,3849,27,blue-collar,married,secondary,no,362,yes,no,unknown,14,may,332,2,-1,0,unknown,0
2039,1070,36,blue-collar,married,secondary,no,1049,yes,no,cellular,14,may,224,4,-1,0,unknown,1
2040,4172,36,services,single,secondary,no,760,no,no,unknown,20,jun,9,13,-1,0,unknown,0
2041,3151,43,entrepreneur,married,secondary,no,59,no,no,unknown,13,may,437,2,-1,0,unknown,0
2042,1703,40,unemployed,divorced,secondary,no,507,yes,no,cellular,2,feb,134,1,266,7,failure,0
2043,437,27,admin.,single,secondary,no,619,yes,no,cellular,20,apr,16,5,322,4,other,0
2044,1257,51,blue-collar,married,primary,no,5050,no,yes,unknown,16,jun,75,7,-1,0,unknown,0
2045,1745,57,blue-collar,married,primary,no,282,no,yes,cellular,7,jul,261,12,-1,0,unknown,0
2046,3308,49,management,married,secondary,no,362,yes,no,unknown,4,jun,84,2,-1,0,unknown,0
2047,2887,35,technician,single,tertiary,no,470,yes,no,cellular,25,jul,743,13,-1,0,unknown,1
2048,4285,37,admin.,married,tertiary,no,0,yes,no,cellular,21,jul,115,1,-1,0,unknown,0
2049,2305,34,services,divorced,secondary,no,202,yes,no,unknown,15,may,318,1,-1,0,unknown,0
2050,728,57,technician,married,secondary,no,3071,yes,yes,cellular,7,may,63,3,-1,0,unknown,0
2051,679,44,housemaid,married,primary,no,3706,no,no,unknown,17,jun,209,3,-1,0,unknown,0
2052,2972,56,admin.,married,secondary,no,45,no,no,unknown,5,may,1467,1,-1,0,unknown,1
2053,927,32,technician,divorced,secondary,no,1097,yes,no,unknown,12,may,298,2,-1,0,unknown,0
2054,1831,32,admin.,single,tertiary,no,-59,no,yes,unknown,4,jul,192,1,-1,0,unknown,0
2055,3100,66,retired,married,primary,no,747,no,no,telephone,28,jan,203,3,93,1,failure,0
2056,1518,32,technician,married,secondary,no,286,no,no,cellular,20,apr,60,1,343,4,failure,0
